Date,Year,Month,Origin,Destination,Vessel_Type,Cargo_Type,Cargo_Volume_MT,Vessel_Capacity_MT,Freight_Rate_USD_MT,Bunker_Price_USD_MT,Commodity_Price_Index,Season,Seasonal_Index,Distance_NM,Sailing_Duration_Days,Port_Congestion_Index,Waiting_Time_Days,Berth_Availability_Pct,Cargo_Handling_Rate_MT_Day,Weather_Risk_Index,Max_Port_Draft_M,Max_Port_LOA_M,Max_Port_Beam_M,Empty_Repositioning_NM,Estimated_Idle_Days,Freight_Rate_Change_Pct,Trend
2023-05-01,2023,5,Newcastle,Paradip,Handysize,Coal,33000,38000,32.61,608.85,110.59,Spring,1.0693,4200,14.58,1.7,1.8,85.4,28581,1.26,14.5,290,45,1,2.12,-0.76,Stable
2023-05-01,2023,5,Newcastle,Paradip,Supramax,Coal,58000,58000,27.29,608.85,110.59,Spring,1.0693,4200,14.58,1.7,1.8,85.4,28581,1.26,14.5,290,45,93,2.3,-4.95,Decreasing
2023-05-01,2023,5,Newcastle,Paradip,Panamax,Coal,64500,72000,24.81,608.85,110.59,Spring,1.0693,4200,14.58,1.7,1.8,85.4,28581,1.26,14.5,290,45,207,1.95,-5.49,Decreasing
2023-05-01,2023,5,Newcastle,Paradip,Capesize,Coal,149500,160000,20.96,608.85,110.59,Spring,1.0693,4200,13.46,1.7,1.8,85.4,28581,1.26,14.5,290,45,193,2.18,4.54,Increasing
2023-05-01,2023,5,Newcastle,Dhamra,Handysize,Coal,34500,38000,32.29,608.85,110.59,Spring,1.0693,4250,14.76,1.11,1.78,88.2,28316,1.34,18.0,300,48,157,1.77,1.64,Stable
2023-05-01,2023,5,Newcastle,Dhamra,Supramax,Coal,52500,58000,28.75,608.85,110.59,Spring,1.0693,4250,14.76,1.11,1.78,88.2,28316,1.34,18.0,300,48,177,2.17,-0.48,Stable
2023-05-01,2023,5,Newcastle,Dhamra,Panamax,Coal,66500,72000,26.07,608.85,110.59,Spring,1.0693,4250,14.76,1.11,1.78,88.2,28316,1.34,18.0,300,48,204,2.09,9.17,Increasing
2023-05-01,2023,5,Newcastle,Dhamra,Capesize,Coal,146500,160000,20.84,608.85,110.59,Spring,1.0693,4250,13.62,1.11,1.78,88.2,28316,1.34,18.0,300,48,189,1.98,5.31,Increasing
2023-05-01,2023,5,Gladstone,Paradip,Handysize,Coal,35500,38000,34.55,608.85,110.59,Spring,1.0693,4800,16.67,0.2,0.93,93.5,29250,2.51,14.5,290,45,255,0.65,-3.81,Decreasing
2023-05-01,2023,5,Gladstone,Paradip,Supramax,Coal,56000,58000,30.08,608.85,110.59,Spring,1.0693,4800,16.67,0.2,0.93,93.5,29250,2.51,14.5,290,45,148,1.05,1.69,Stable
2023-05-01,2023,5,Gladstone,Paradip,Panamax,Coal,70000,72000,27.36,608.85,110.59,Spring,1.0693,4800,16.67,0.2,0.93,93.5,29250,2.51,14.5,290,45,68,1.17,0.15,Stable
2023-05-01,2023,5,Gladstone,Paradip,Capesize,Coal,150000,160000,21.48,608.85,110.59,Spring,1.0693,4800,15.38,0.2,0.93,93.5,29250,2.51,14.5,290,45,165,0.92,-1.74,Stable
2023-05-01,2023,5,Richards Bay,Paradip,Handysize,Coal,36500,38000,38.23,608.85,110.59,Spring,1.0693,6900,23.96,1.96,2.33,79.4,27779,0.84,14.5,290,45,91,3.31,1.73,Stable
2023-05-01,2023,5,Richards Bay,Paradip,Supramax,Coal,55000,58000,33.62,608.85,110.59,Spring,1.0693,6900,23.96,1.96,2.33,79.4,27779,0.84,14.5,290,45,147,2.82,6.83,Increasing
2023-05-01,2023,5,Richards Bay,Paradip,Panamax,Coal,69500,72000,30.38,608.85,110.59,Spring,1.0693,6900,23.96,1.96,2.33,79.4,27779,0.84,14.5,290,45,244,2.9,0.9,Stable
2023-05-01,2023,5,Richards Bay,Paradip,Capesize,Coal,149000,160000,23.29,608.85,110.59,Spring,1.0693,6900,22.12,1.96,2.33,79.4,27779,0.84,14.5,290,45,186,2.92,-3.8,Decreasing
2023-05-01,2023,5,Indonesia,Paradip,Handysize,Coal,35000,38000,28.29,608.85,110.59,Spring,1.0693,3000,10.42,1.18,2.07,84.3,28001,2.13,14.5,290,45,118,2.62,3.55,Increasing
2023-05-01,2023,5,Indonesia,Paradip,Supramax,Coal,55500,58000,24.34,608.85,110.59,Spring,1.0693,3000,10.42,1.18,2.07,84.3,28001,2.13,14.5,290,45,45,1.96,-5.51,Decreasing
2023-05-01,2023,5,Indonesia,Paradip,Panamax,Coal,68500,72000,20.37,608.85,110.59,Spring,1.0693,3000,10.42,1.18,2.07,84.3,28001,2.13,14.5,290,45,241,2.25,-6.82,Decreasing
2023-05-01,2023,5,Indonesia,Paradip,Capesize,Coal,160000,160000,19.49,608.85,110.59,Spring,1.0693,3000,9.62,1.18,2.07,84.3,28001,2.13,14.5,290,45,145,2.26,5.47,Increasing
2023-05-01,2023,5,Brazil,Dhamra,Handysize,Iron Ore,35500,38000,43.17,608.85,110.59,Spring,1.0693,11000,38.19,1.85,2.87,76.8,27347,0.58,18.0,300,48,245,2.9,-1.05,Stable
2023-05-01,2023,5,Brazil,Dhamra,Supramax,Iron Ore,50500,58000,37.6,608.85,110.59,Spring,1.0693,11000,38.19,1.85,2.87,76.8,27347,0.58,18.0,300,48,93,2.69,3.18,Increasing
2023-05-01,2023,5,Brazil,Dhamra,Panamax,Iron Ore,68000,72000,33.9,608.85,110.59,Spring,1.0693,11000,38.19,1.85,2.87,76.8,27347,0.58,18.0,300,48,150,3.08,3.67,Increasing
2023-05-01,2023,5,Brazil,Dhamra,Capesize,Iron Ore,151500,160000,26.46,608.85,110.59,Spring,1.0693,11000,35.26,1.85,2.87,76.8,27347,0.58,18.0,300,48,52,3.02,0.42,Stable
2023-06-01,2023,6,Newcastle,Paradip,Handysize,Coal,33000,38000,30.48,609.89,105.37,Summer,1.04,4200,14.58,0.39,0.97,93.4,30536,0.91,14.5,290,45,186,1.35,-6.53,Decreasing
2023-06-01,2023,6,Newcastle,Paradip,Supramax,Coal,53500,58000,26.17,609.89,105.37,Summer,1.04,4200,14.58,0.39,0.97,93.4,30536,0.91,14.5,290,45,2,1.06,-4.1,Decreasing
2023-06-01,2023,6,Newcastle,Paradip,Panamax,Coal,72000,72000,24.26,609.89,105.37,Summer,1.04,4200,14.58,0.39,0.97,93.4,30536,0.91,14.5,290,45,158,1.12,-2.22,Decreasing
2023-06-01,2023,6,Newcastle,Paradip,Capesize,Coal,150500,160000,18.68,609.89,105.37,Summer,1.04,4200,13.46,0.39,0.97,93.4,30536,0.91,14.5,290,45,225,1.09,-10.88,Decreasing
2023-06-01,2023,6,Newcastle,Dhamra,Handysize,Coal,36500,38000,31.84,609.89,105.37,Summer,1.04,4250,14.76,0.94,1.16,90.1,28481,2.65,18.0,300,48,97,1.14,-1.39,Stable
2023-06-01,2023,6,Newcastle,Dhamra,Supramax,Coal,51500,58000,28.22,609.89,105.37,Summer,1.04,4250,14.76,0.94,1.16,90.1,28481,2.65,18.0,300,48,13,1.02,-1.84,Stable
2023-06-01,2023,6,Newcastle,Dhamra,Panamax,Coal,63000,72000,25.07,609.89,105.37,Summer,1.04,4250,14.76,0.94,1.16,90.1,28481,2.65,18.0,300,48,147,1.25,-3.84,Decreasing
2023-06-01,2023,6,Newcastle,Dhamra,Capesize,Coal,145500,160000,19.36,609.89,105.37,Summer,1.04,4250,13.62,0.94,1.16,90.1,28481,2.65,18.0,300,48,197,1.19,-7.1,Decreasing
2023-06-01,2023,6,Gladstone,Paradip,Handysize,Coal,34500,38000,33.86,609.89,105.37,Summer,1.04,4800,16.67,1.11,1.33,90.4,29081,2.09,14.5,290,45,140,1.53,-2.0,Stable
2023-06-01,2023,6,Gladstone,Paradip,Supramax,Coal,54000,58000,28.98,609.89,105.37,Summer,1.04,4800,16.67,1.11,1.33,90.4,29081,2.09,14.5,290,45,176,1.28,-3.66,Decreasing
2023-06-01,2023,6,Gladstone,Paradip,Panamax,Coal,65500,72000,25.21,609.89,105.37,Summer,1.04,4800,16.67,1.11,1.33,90.4,29081,2.09,14.5,290,45,31,1.23,-7.86,Decreasing
2023-06-01,2023,6,Gladstone,Paradip,Capesize,Coal,151000,160000,20.45,609.89,105.37,Summer,1.04,4800,15.38,1.11,1.33,90.4,29081,2.09,14.5,290,45,201,1.54,-4.8,Decreasing
2023-06-01,2023,6,Richards Bay,Paradip,Handysize,Coal,34000,38000,36.34,609.89,105.37,Summer,1.04,6900,23.96,0.2,1.1,91.9,30054,2.41,14.5,290,45,58,0.69,-4.94,Decreasing
2023-06-01,2023,6,Richards Bay,Paradip,Supramax,Coal,54000,58000,31.2,609.89,105.37,Summer,1.04,6900,23.96,0.2,1.1,91.9,30054,2.41,14.5,290,45,128,0.84,-7.2,Decreasing
2023-06-01,2023,6,Richards Bay,Paradip,Panamax,Coal,67000,72000,28.38,609.89,105.37,Summer,1.04,6900,23.96,0.2,1.1,91.9,30054,2.41,14.5,290,45,156,1.18,-6.58,Decreasing
2023-06-01,2023,6,Richards Bay,Paradip,Capesize,Coal,147000,160000,23.46,609.89,105.37,Summer,1.04,6900,22.12,0.2,1.1,91.9,30054,2.41,14.5,290,45,65,1.26,0.73,Stable
2023-06-01,2023,6,Indonesia,Paradip,Handysize,Coal,33000,38000,26.69,609.89,105.37,Summer,1.04,3000,10.42,1.58,2.21,82.0,28824,1.9,14.5,290,45,128,2.81,-5.66,Decreasing
2023-06-01,2023,6,Indonesia,Paradip,Supramax,Coal,55000,58000,23.05,609.89,105.37,Summer,1.04,3000,10.42,1.58,2.21,82.0,28824,1.9,14.5,290,45,135,2.35,-5.3,Decreasing
2023-06-01,2023,6,Indonesia,Paradip,Panamax,Coal,66000,72000,22.23,609.89,105.37,Summer,1.04,3000,10.42,1.58,2.21,82.0,28824,1.9,14.5,290,45,50,2.9,9.13,Increasing
2023-06-01,2023,6,Indonesia,Paradip,Capesize,Coal,154500,160000,18.21,609.89,105.37,Summer,1.04,3000,9.62,1.58,2.21,82.0,28824,1.9,14.5,290,45,122,2.46,-6.57,Decreasing
2023-06-01,2023,6,Brazil,Dhamra,Handysize,Iron Ore,34500,38000,41.09,609.89,105.37,Summer,1.04,11000,38.19,0.2,0.69,97.6,28985,2.25,18.0,300,48,48,0.87,-4.82,Decreasing
2023-06-01,2023,6,Brazil,Dhamra,Supramax,Iron Ore,53500,58000,35.37,609.89,105.37,Summer,1.04,11000,38.19,0.2,0.69,97.6,28985,2.25,18.0,300,48,123,0.53,-5.93,Decreasing
2023-06-01,2023,6,Brazil,Dhamra,Panamax,Iron Ore,67500,72000,31.8,609.89,105.37,Summer,1.04,11000,38.19,0.2,0.69,97.6,28985,2.25,18.0,300,48,130,0.54,-6.19,Decreasing
2023-06-01,2023,6,Brazil,Dhamra,Capesize,Iron Ore,153500,160000,26.81,609.89,105.37,Summer,1.04,11000,35.26,0.2,0.69,97.6,28985,2.25,18.0,300,48,171,0.97,1.32,Stable
2023-07-01,2023,7,Newcastle,Paradip,Handysize,Coal,33000,38000,29.41,566.82,101.21,Summer,1.0,4200,14.58,0.2,0.61,96.8,29930,3.2,14.5,290,45,184,0.69,-3.51,Decreasing
2023-07-01,2023,7,Newcastle,Paradip,Supramax,Coal,51500,58000,24.85,566.82,101.21,Summer,1.0,4200,14.58,0.2,0.61,96.8,29930,3.2,14.5,290,45,154,0.78,-5.04,Decreasing
2023-07-01,2023,7,Newcastle,Paradip,Panamax,Coal,63000,72000,22.87,566.82,101.21,Summer,1.0,4200,14.58,0.2,0.61,96.8,29930,3.2,14.5,290,45,171,0.86,-5.73,Decreasing
2023-07-01,2023,7,Newcastle,Paradip,Capesize,Coal,153500,160000,18.88,566.82,101.21,Summer,1.0,4200,13.46,0.2,0.61,96.8,29930,3.2,14.5,290,45,96,0.2,1.07,Stable
2023-07-01,2023,7,Newcastle,Dhamra,Handysize,Coal,35500,38000,30.14,566.82,101.21,Summer,1.0,4250,14.76,0.58,1.55,93.1,29600,3.3,18.0,300,48,149,2.07,-5.34,Decreasing
2023-07-01,2023,7,Newcastle,Dhamra,Supramax,Coal,53000,58000,27.61,566.82,101.21,Summer,1.0,4250,14.76,0.58,1.55,93.1,29600,3.3,18.0,300,48,134,1.98,-2.16,Decreasing
2023-07-01,2023,7,Newcastle,Dhamra,Panamax,Coal,64500,72000,24.24,566.82,101.21,Summer,1.0,4250,14.76,0.58,1.55,93.1,29600,3.3,18.0,300,48,101,1.3,-3.31,Decreasing
2023-07-01,2023,7,Newcastle,Dhamra,Capesize,Coal,151500,160000,19.87,566.82,101.21,Summer,1.0,4250,13.62,0.58,1.55,93.1,29600,3.3,18.0,300,48,92,1.28,2.63,Increasing
2023-07-01,2023,7,Gladstone,Paradip,Handysize,Coal,37500,38000,32.14,566.82,101.21,Summer,1.0,4800,16.67,0.75,1.31,92.4,29059,2.87,14.5,290,45,132,1.04,-5.08,Decreasing
2023-07-01,2023,7,Gladstone,Paradip,Supramax,Coal,54000,58000,27.36,566.82,101.21,Summer,1.0,4800,16.67,0.75,1.31,92.4,29059,2.87,14.5,290,45,236,1.56,-5.59,Decreasing
2023-07-01,2023,7,Gladstone,Paradip,Panamax,Coal,65000,72000,25.01,566.82,101.21,Summer,1.0,4800,16.67,0.75,1.31,92.4,29059,2.87,14.5,290,45,213,1.82,-0.79,Stable
2023-07-01,2023,7,Gladstone,Paradip,Capesize,Coal,154500,160000,20.55,566.82,101.21,Summer,1.0,4800,15.38,0.75,1.31,92.4,29059,2.87,14.5,290,45,164,1.54,0.49,Stable
2023-07-01,2023,7,Richards Bay,Paradip,Handysize,Coal,36500,38000,34.55,566.82,101.21,Summer,1.0,6900,23.96,1.49,1.5,82.2,28481,2.43,14.5,290,45,0,1.66,-4.93,Decreasing
2023-07-01,2023,7,Richards Bay,Paradip,Supramax,Coal,56000,58000,30.64,566.82,101.21,Summer,1.0,6900,23.96,1.49,1.5,82.2,28481,2.43,14.5,290,45,194,1.7,-1.79,Stable
2023-07-01,2023,7,Richards Bay,Paradip,Panamax,Coal,65000,72000,27.65,566.82,101.21,Summer,1.0,6900,23.96,1.49,1.5,82.2,28481,2.43,14.5,290,45,93,2.31,-2.57,Decreasing
2023-07-01,2023,7,Richards Bay,Paradip,Capesize,Coal,153000,160000,21.47,566.82,101.21,Summer,1.0,6900,22.12,1.49,1.5,82.2,28481,2.43,14.5,290,45,111,1.74,-8.48,Decreasing
2023-07-01,2023,7,Indonesia,Paradip,Handysize,Coal,35000,38000,26.33,566.82,101.21,Summer,1.0,3000,10.42,0.67,1.66,88.8,30521,2.69,14.5,290,45,111,1.87,-1.35,Stable
2023-07-01,2023,7,Indonesia,Paradip,Supramax,Coal,55000,58000,20.86,566.82,101.21,Summer,1.0,3000,10.42,0.67,1.66,88.8,30521,2.69,14.5,290,45,321,2.1,-9.5,Decreasing
2023-07-01,2023,7,Indonesia,Paradip,Panamax,Coal,67000,72000,19.27,566.82,101.21,Summer,1.0,3000,10.42,0.67,1.66,88.8,30521,2.69,14.5,290,45,187,1.8,-13.32,Decreasing
2023-07-01,2023,7,Indonesia,Paradip,Capesize,Coal,152000,160000,16.33,566.82,101.21,Summer,1.0,3000,9.62,0.67,1.66,88.8,30521,2.69,14.5,290,45,200,2.14,-10.32,Decreasing
2023-07-01,2023,7,Brazil,Dhamra,Handysize,Iron Ore,33500,38000,39.9,566.82,101.21,Summer,1.0,11000,38.19,1.11,1.28,91.2,30871,3.28,18.0,300,48,0,1.62,-2.9,Decreasing
2023-07-01,2023,7,Brazil,Dhamra,Supramax,Iron Ore,53500,58000,35.72,566.82,101.21,Summer,1.0,11000,38.19,1.11,1.28,91.2,30871,3.28,18.0,300,48,98,1.06,0.99,Stable
2023-07-01,2023,7,Brazil,Dhamra,Panamax,Iron Ore,66500,72000,29.39,566.82,101.21,Summer,1.0,11000,38.19,1.11,1.28,91.2,30871,3.28,18.0,300,48,220,0.96,-7.58,Decreasing
2023-07-01,2023,7,Brazil,Dhamra,Capesize,Iron Ore,152000,160000,23.2,566.82,101.21,Summer,1.0,11000,35.26,1.11,1.28,91.2,30871,3.28,18.0,300,48,134,1.89,-13.47,Decreasing
2023-08-01,2023,8,Newcastle,Paradip,Handysize,Coal,34000,38000,28.25,560.33,96.81,Summer,0.96,4200,14.58,0.94,1.67,89.9,26974,2.36,14.5,290,45,210,1.84,-3.94,Decreasing
2023-08-01,2023,8,Newcastle,Paradip,Supramax,Coal,52000,58000,24.0,560.33,96.81,Summer,0.96,4200,14.58,0.94,1.67,89.9,26974,2.36,14.5,290,45,175,1.82,-3.42,Decreasing
2023-08-01,2023,8,Newcastle,Paradip,Panamax,Coal,66500,72000,21.96,560.33,96.81,Summer,0.96,4200,14.58,0.94,1.67,89.9,26974,2.36,14.5,290,45,215,1.71,-3.98,Decreasing
2023-08-01,2023,8,Newcastle,Paradip,Capesize,Coal,150000,160000,19.58,560.33,96.81,Summer,0.96,4200,13.46,0.94,1.67,89.9,26974,2.36,14.5,290,45,46,1.37,3.71,Increasing
2023-08-01,2023,8,Newcastle,Dhamra,Handysize,Coal,37000,38000,30.25,560.33,96.81,Summer,0.96,4250,14.76,1.36,1.62,83.1,28180,2.88,18.0,300,48,228,1.51,0.36,Stable
2023-08-01,2023,8,Newcastle,Dhamra,Supramax,Coal,52500,58000,23.52,560.33,96.81,Summer,0.96,4250,14.76,1.36,1.62,83.1,28180,2.88,18.0,300,48,95,2.11,-14.81,Decreasing
2023-08-01,2023,8,Newcastle,Dhamra,Panamax,Coal,69000,72000,22.99,560.33,96.81,Summer,0.96,4250,14.76,1.36,1.62,83.1,28180,2.88,18.0,300,48,158,1.7,-5.16,Decreasing
2023-08-01,2023,8,Newcastle,Dhamra,Capesize,Coal,151500,160000,19.24,560.33,96.81,Summer,0.96,4250,13.62,1.36,1.62,83.1,28180,2.88,18.0,300,48,30,1.94,-3.17,Decreasing
2023-08-01,2023,8,Gladstone,Paradip,Handysize,Coal,35500,38000,30.53,560.33,96.81,Summer,0.96,4800,16.67,1.45,1.78,91.5,28191,3.39,14.5,290,45,174,2.16,-5.01,Decreasing
2023-08-01,2023,8,Gladstone,Paradip,Supramax,Coal,55000,58000,26.13,560.33,96.81,Summer,0.96,4800,16.67,1.45,1.78,91.5,28191,3.39,14.5,290,45,176,2.41,-4.5,Decreasing
2023-08-01,2023,8,Gladstone,Paradip,Panamax,Coal,68500,72000,25.0,560.33,96.81,Summer,0.96,4800,16.67,1.45,1.78,91.5,28191,3.39,14.5,290,45,141,2.23,-0.04,Stable
2023-08-01,2023,8,Gladstone,Paradip,Capesize,Coal,151500,160000,18.86,560.33,96.81,Summer,0.96,4800,15.38,1.45,1.78,91.5,28191,3.39,14.5,290,45,185,1.8,-8.22,Decreasing
2023-08-01,2023,8,Richards Bay,Paradip,Handysize,Coal,35500,38000,32.89,560.33,96.81,Summer,0.96,6900,23.96,0.59,1.26,88.3,30035,3.19,14.5,290,45,36,1.33,-4.8,Decreasing
2023-08-01,2023,8,Richards Bay,Paradip,Supramax,Coal,53500,58000,28.94,560.33,96.81,Summer,0.96,6900,23.96,0.59,1.26,88.3,30035,3.19,14.5,290,45,130,0.87,-5.55,Decreasing
2023-08-01,2023,8,Richards Bay,Paradip,Panamax,Coal,67000,72000,25.77,560.33,96.81,Summer,0.96,6900,23.96,0.59,1.26,88.3,30035,3.19,14.5,290,45,210,1.2,-6.8,Decreasing
2023-08-01,2023,8,Richards Bay,Paradip,Capesize,Coal,158500,160000,19.42,560.33,96.81,Summer,0.96,6900,22.12,0.59,1.26,88.3,30035,3.19,14.5,290,45,264,1.31,-9.55,Decreasing
2023-08-01,2023,8,Indonesia,Paradip,Handysize,Coal,37000,38000,25.09,560.33,96.81,Summer,0.96,3000,10.42,1.41,1.92,83.8,27543,3.61,14.5,290,45,177,2.49,-4.71,Decreasing
2023-08-01,2023,8,Indonesia,Paradip,Supramax,Coal,52500,58000,22.29,560.33,96.81,Summer,0.96,3000,10.42,1.41,1.92,83.8,27543,3.61,14.5,290,45,112,2.14,6.86,Increasing
2023-08-01,2023,8,Indonesia,Paradip,Panamax,Coal,68000,72000,18.63,560.33,96.81,Summer,0.96,3000,10.42,1.41,1.92,83.8,27543,3.61,14.5,290,45,97,2.51,-3.32,Decreasing
2023-08-01,2023,8,Indonesia,Paradip,Capesize,Coal,154500,160000,15.95,560.33,96.81,Summer,0.96,3000,9.62,1.41,1.92,83.8,27543,3.61,14.5,290,45,179,2.1,-2.33,Decreasing
2023-08-01,2023,8,Brazil,Dhamra,Handysize,Iron Ore,37000,38000,37.25,560.33,96.81,Summer,0.96,11000,38.19,1.68,2.06,85.4,27440,3.16,18.0,300,48,290,2.27,-6.64,Decreasing
2023-08-01,2023,8,Brazil,Dhamra,Supramax,Iron Ore,54000,58000,31.76,560.33,96.81,Summer,0.96,11000,38.19,1.68,2.06,85.4,27440,3.16,18.0,300,48,123,2.1,-11.09,Decreasing
2023-08-01,2023,8,Brazil,Dhamra,Panamax,Iron Ore,66500,72000,29.81,560.33,96.81,Summer,0.96,11000,38.19,1.68,2.06,85.4,27440,3.16,18.0,300,48,236,2.41,1.43,Stable
2023-08-01,2023,8,Brazil,Dhamra,Capesize,Iron Ore,153000,160000,23.22,560.33,96.81,Summer,0.96,11000,35.26,1.68,2.06,85.4,27440,3.16,18.0,300,48,89,2.81,0.09,Stable
2023-09-01,2023,9,Newcastle,Paradip,Handysize,Coal,35000,38000,28.23,519.68,105.71,Autumn,0.9307,4200,14.58,1.3,2.18,85.3,28167,3.84,14.5,290,45,231,2.42,-0.07,Stable
2023-09-01,2023,9,Newcastle,Paradip,Supramax,Coal,55500,58000,25.47,519.68,105.71,Autumn,0.9307,4200,14.58,1.3,2.18,85.3,28167,3.84,14.5,290,45,190,2.49,6.13,Increasing
2023-09-01,2023,9,Newcastle,Paradip,Panamax,Coal,64500,72000,19.94,519.68,105.71,Autumn,0.9307,4200,14.58,1.3,2.18,85.3,28167,3.84,14.5,290,45,191,2.39,-9.2,Decreasing
2023-09-01,2023,9,Newcastle,Paradip,Capesize,Coal,148000,160000,17.89,519.68,105.71,Autumn,0.9307,4200,13.46,1.3,2.18,85.3,28167,3.84,14.5,290,45,155,2.7,-8.63,Decreasing
2023-09-01,2023,9,Newcastle,Dhamra,Handysize,Coal,34500,38000,28.27,519.68,105.71,Autumn,0.9307,4250,14.76,1.35,1.58,84.7,28752,3.7,18.0,300,48,166,1.83,-6.55,Decreasing
2023-09-01,2023,9,Newcastle,Dhamra,Supramax,Coal,55500,58000,24.71,519.68,105.71,Autumn,0.9307,4250,14.76,1.35,1.58,84.7,28752,3.7,18.0,300,48,13,1.72,5.06,Increasing
2023-09-01,2023,9,Newcastle,Dhamra,Panamax,Coal,69500,72000,22.29,519.68,105.71,Autumn,0.9307,4250,14.76,1.35,1.58,84.7,28752,3.7,18.0,300,48,140,2.07,-3.04,Decreasing
2023-09-01,2023,9,Newcastle,Dhamra,Capesize,Coal,147000,160000,17.03,519.68,105.71,Autumn,0.9307,4250,13.62,1.35,1.58,84.7,28752,3.7,18.0,300,48,147,1.71,-11.49,Decreasing
2023-09-01,2023,9,Gladstone,Paradip,Handysize,Coal,37500,38000,29.56,519.68,105.71,Autumn,0.9307,4800,16.67,0.77,1.29,89.8,29293,3.45,14.5,290,45,182,1.3,-3.18,Decreasing
2023-09-01,2023,9,Gladstone,Paradip,Supramax,Coal,53000,58000,25.34,519.68,105.71,Autumn,0.9307,4800,16.67,0.77,1.29,89.8,29293,3.45,14.5,290,45,121,1.52,-3.02,Decreasing
2023-09-01,2023,9,Gladstone,Paradip,Panamax,Coal,72000,72000,22.72,519.68,105.71,Autumn,0.9307,4800,16.67,0.77,1.29,89.8,29293,3.45,14.5,290,45,126,1.41,-9.12,Decreasing
2023-09-01,2023,9,Gladstone,Paradip,Capesize,Coal,152500,160000,18.92,519.68,105.71,Autumn,0.9307,4800,15.38,0.77,1.29,89.8,29293,3.45,14.5,290,45,262,0.82,0.32,Stable
2023-09-01,2023,9,Richards Bay,Paradip,Handysize,Coal,35500,38000,32.42,519.68,105.71,Autumn,0.9307,6900,23.96,0.2,0.7,90.5,27655,3.75,14.5,290,45,72,0.49,-1.43,Stable
2023-09-01,2023,9,Richards Bay,Paradip,Supramax,Coal,53000,58000,27.92,519.68,105.71,Autumn,0.9307,6900,23.96,0.2,0.7,90.5,27655,3.75,14.5,290,45,109,0.86,-3.52,Decreasing
2023-09-01,2023,9,Richards Bay,Paradip,Panamax,Coal,61500,72000,24.44,519.68,105.71,Autumn,0.9307,6900,23.96,0.2,0.7,90.5,27655,3.75,14.5,290,45,69,0.67,-5.16,Decreasing
2023-09-01,2023,9,Richards Bay,Paradip,Capesize,Coal,148000,160000,20.72,519.68,105.71,Autumn,0.9307,6900,22.12,0.2,0.7,90.5,27655,3.75,14.5,290,45,11,0.74,6.69,Increasing
2023-09-01,2023,9,Indonesia,Paradip,Handysize,Coal,32000,38000,24.97,519.68,105.71,Autumn,0.9307,3000,10.42,1.61,2.72,84.0,26809,2.96,14.5,290,45,159,3.3,-0.48,Stable
2023-09-01,2023,9,Indonesia,Paradip,Supramax,Coal,52000,58000,21.52,519.68,105.71,Autumn,0.9307,3000,10.42,1.61,2.72,84.0,26809,2.96,14.5,290,45,309,3.11,-3.45,Decreasing
2023-09-01,2023,9,Indonesia,Paradip,Panamax,Coal,68500,72000,19.13,519.68,105.71,Autumn,0.9307,3000,10.42,1.61,2.72,84.0,26809,2.96,14.5,290,45,34,3.34,2.68,Increasing
2023-09-01,2023,9,Indonesia,Paradip,Capesize,Coal,147500,160000,15.88,519.68,105.71,Autumn,0.9307,3000,9.62,1.61,2.72,84.0,26809,2.96,14.5,290,45,34,2.71,-0.44,Stable
2023-09-01,2023,9,Brazil,Dhamra,Handysize,Iron Ore,36000,38000,36.97,519.68,105.71,Autumn,0.9307,11000,38.19,2.09,2.35,79.1,26204,3.93,18.0,300,48,215,2.74,-0.75,Stable
2023-09-01,2023,9,Brazil,Dhamra,Supramax,Iron Ore,52000,58000,32.5,519.68,105.71,Autumn,0.9307,11000,38.19,2.09,2.35,79.1,26204,3.93,18.0,300,48,335,2.85,2.33,Increasing
2023-09-01,2023,9,Brazil,Dhamra,Panamax,Iron Ore,67500,72000,30.03,519.68,105.71,Autumn,0.9307,11000,38.19,2.09,2.35,79.1,26204,3.93,18.0,300,48,176,2.78,0.74,Stable
2023-09-01,2023,9,Brazil,Dhamra,Capesize,Iron Ore,147500,160000,23.73,519.68,105.71,Autumn,0.9307,11000,35.26,2.09,2.35,79.1,26204,3.93,18.0,300,48,242,2.52,2.2,Increasing
2023-10-01,2023,10,Newcastle,Paradip,Handysize,Coal,35500,38000,27.91,525.46,104.12,Autumn,0.92,4200,14.58,2.35,2.6,76.5,27140,3.42,14.5,290,45,0,2.74,-1.13,Stable
2023-10-01,2023,10,Newcastle,Paradip,Supramax,Coal,56000,58000,23.89,525.46,104.12,Autumn,0.92,4200,14.58,2.35,2.6,76.5,27140,3.42,14.5,290,45,118,2.68,-6.2,Decreasing
2023-10-01,2023,10,Newcastle,Paradip,Panamax,Coal,65500,72000,20.17,525.46,104.12,Autumn,0.92,4200,14.58,2.35,2.6,76.5,27140,3.42,14.5,290,45,151,2.87,1.15,Stable
2023-10-01,2023,10,Newcastle,Paradip,Capesize,Coal,146000,160000,17.47,525.46,104.12,Autumn,0.92,4200,13.46,2.35,2.6,76.5,27140,3.42,14.5,290,45,189,3.54,-2.35,Decreasing
2023-10-01,2023,10,Newcastle,Dhamra,Handysize,Coal,34500,38000,28.09,525.46,104.12,Autumn,0.92,4250,14.76,0.97,1.93,86.3,28980,3.53,18.0,300,48,280,2.25,-0.64,Stable
